knowledge,issue_category,reference_url,knowledge_type
"- ナレッジ: 受動態の複合動詞はハイフンでつなぐ必要はないこと
- 背景: 受動態の動詞は複合語として扱わず、通常の動詞句として認識されるため
- 使われるべき状況: 受動態の複合動詞を記述する際
- 例: flight tested, cross braced",['形式'],19900017394-ページ-75.pdf (Page 1),一般的な論文
"- ナレッジ: 単位修飾語（unit modifiers）は、曖昧さを避ける場合のみハイフンでつなぐことが推奨される
- 背景: 不必要なハイフンを避け、文章の簡潔さと明瞭さを保つため
- 使われるべき状況: 単位修飾語を用いる際のハイフン付けの判断時
- 例: The aircraft was flight tested（ハイフンなし）",['形式'],19900017394-ページ-75.pdf (Page 1),一般的な論文
"- ナレッジ: 述語形容詞として用いられる単位修飾語はハイフンでつなぐべきでないこと
- 背景: 述語形容詞は単独の形容詞として機能し、ハイフンは不要なため
- 使われるべき状況: 述語形容詞を記述する際
- 例: The aircraft was flight tested（ハイフンなし）",['形式'],19900017394-ページ-75.pdf (Page 1),一般的な論文
"- ナレッジ: 辞書にハイフン付きで掲載されている形容詞は述語形容詞としてもハイフンを付けること
- 背景: 標準的な綴りに従い、意味の明確化を図るため
- 使われるべき状況: 述語形容詞を辞書に基づいて記述する際
- 例: The method is well-known",['形式'],19900017394-ページ-75.pdf (Page 1),一般的な論文
"- ナレッジ: 商標名（Trade names）は所有者の権利保護のため、形容詞としてのみ使用すること
- 背景: 商標権者の権利を尊重し、誤用を避けるため
- 使われるべき状況: 論文中で商標名を記述する際
- 例: ""Kevlar fibers"" のように形容詞的に使用し、単独で名詞として使わない",['単語'],19900017394-ページ-103.pdf (Page 1),一般的な論文
"- ナレッジ: 商標名を記載する場合は、可能な限り所有者名を明記することが推奨される
- 背景: 商標の所有者を明示することで、権利関係の明確化と誤解防止を図るため
- 使われるべき状況: 商標名を論文中で使用する際
- 例: ""Xerox (a Xerox Corporation product)"" のように所有者名を添える",['単語'],19900017394-ページ-103.pdf (Page 1),一般的な論文
"- ナレッジ: 固有名詞（人種名、部族名、公式研究ミッション名、プログラム名、宇宙船名など）は適切に大文字で表記すること
- 背景: 固有名詞の正確な表記は論文の正式性と明確性を保つために重要
- 使われるべき状況: 論文中でこれらの名称を記述する際
- 例: ""Project Mercury"", ""Space Shuttle"", ""Cherokee"" のように頭文字を大文字にする","['文法', '単語']",19900017394-ページ-103.pdf (Page 1),一般的な論文
"- ナレッジ: 一般名詞として使う場合は固有名詞の大文字表記を避け、小文字で記述すること
- 背景: 固有名詞と一般名詞の区別を明確にし、意味の混同を防ぐため
- 使われるべき状況: 固有名詞が一般的な意味で使われる場合
- 例: ""a space shuttle""（一般的な宇宙船の意味）や ""space station""（一般的な宇宙ステーションの意味）と小文字で記述する","['文法', '単語']",19900017394-ページ-103.pdf (Page 1),一般的な論文
"- ナレッジ: 比較級は2つの対象を比較する際に使用すること
- 背景: 比較級の正しい使用により、比較対象が明確になり読み手の理解を助けるため
- 使われるべき状況: 2つの人物や物事を比較する文を書く際
- 例: ""Pressures were higher on the left nozzle than on the right nozzle.""",['文法'],19900017394-ページ-49.pdf (Page 1),一般的な論文
"- ナレッジ: 最上級は3つ以上の対象を比較する際に使用し、比較対象が全体であることを示すために""all""を用いること
- 背景: 最上級の正しい使用により、比較対象の範囲が明確になり誤解を防ぐため
- 使われるべき状況: 3つ以上の人物や物事を比較する文を書く際
- 例: ""Pressures at orifice 7 were highest of those at all 48 orifices.""",['文法'],19900017394-ページ-49.pdf (Page 1),一般的な論文
"- ナレッジ: 比較文において、比較対象がクラス全体の場合は""other""または""else""を用いること
- 背景: 比較対象を明確に示すことで文の意味の曖昧さを防ぐため
- 使われるべき状況: 比較級を用いてクラス全体と特定の対象を比較する際
- 例: ""Pressures were higher at orifice 7 than at the other 47 orifices.""",['文法'],19900017394-ページ-49.pdf (Page 1),一般的な論文
"- ナレッジ: 比較文における不完全な比較は意味の曖昧さを生むため、比較対象を明示的に記述すること
- 背景: 不完全な比較は読み手に誤解を与え、論文の明確性を損なうため
- 使われるべき状況: 比較級を用いた文で比較対象が省略されている場合
- 例: ""The astronaut could hear her companion better than the control operator could."" または ""The astronaut could hear her companion better than she could hear the control operator.""",['文法'],19900017394-ページ-49.pdf (Page 1),一般的な論文
"- ナレッジ: 複雑で長い並列節はセミコロンで区切る
- 背景: 複雑な節をコンマで区切ると意味が不明瞭になるため
- 使われるべき状況: 並列接続詞で結ばれた長く複雑な節の区切りに
- 例: ""...pitch grid during turbulence; and they felt that this steadiness..."" のようにセミコロンを使用する。",['形式'],19900017394-ページ-87.pdf (Page 1),一般的な論文
"- ナレッジ: 接続副詞（however, thereforeなど）の前にはセミコロンまたはピリオドを置く
- 背景: 接続副詞が文のつなぎ目であることを明確に示すため
- 使われるべき状況: 接続副詞で文をつなぐ際
- 例: ""The differences were about 11 percent; however, larger differences occurred...""",['形式'],19900017394-ページ-87.pdf (Page 1),一般的な論文
"- ナレッジ: セミコロンはコンマよりも文の区切りを強調し、文の流れを遅くする効果がある
- 背景: 複雑な文や対比を明確にするために適切な区切りを設ける必要があるため
- 使われるべき状況: 長く複雑な文や対比を示す文の区切りに
- 例: ""One pilot performed slightly better with the attitude-aligned display; the other pilot performed much worse.""",['形式'],19900017394-ページ-87.pdf (Page 1),一般的な論文
"- ナレッジ: コロンはセミコロンよりも形式的で、後続の節が前の節を説明・強調する場合に用いる
- 背景: 文の構造を明確にし、説明的な関係を示すため
- 使われるべき状況: 後続の節が前の節を補足・説明する場合
- 例: ""...: the following results were obtained.""",['形式'],19900017394-ページ-87.pdf (Page 1),一般的な論文
"- ナレッジ: ダッシュはセミコロンよりも強調的で、文の間に強い区切りを設ける際に用いる
- 背景: 文の意味や感情を強調するため
- 使われるべき状況: 強調したい文の区切りに
- 例: ""The results were clear — no further tests were needed.""",['形式'],19900017394-ページ-87.pdf (Page 1),一般的な論文
"- ナレッジ: 複雑で内部にコンマを含む列挙要素はセミコロンで区切る
- 背景: コンマだけで区切ると要素の区別が不明瞭になるため
- 使われるべき状況: 複雑な住所や肩書きなどを含む列挙の区切りに
- 例: ""Committee members were H. Melfi, NASA Goddard Space Flight Center, Greenbelt, Maryland; A. L. Carswell, York University, North York, Canada; and E. V. Browell, NASA Langley Research Center, Hampton, Virginia.""",['形式'],19900017394-ページ-87.pdf (Page 1),一般的な論文
"- ナレッジ: 直接引用文の導入には、特に引用が長い（複数文にわたる）場合や文に密接に組み込まれていない場合はコロンを使用する
- 背景: 引用文の開始を明確に示し、読みやすさを向上させるため
- 使われるべき状況: 長い直接引用文を導入する際
- 例: In reference 6, he states this conclusion: ""Thermal neutron fluxes up to 1020 might be required.""",['形式'],19900017394-ページ-60.pdf (Page 1),一般的な論文
"- ナレッジ: 通常の直接引用文の導入にはコンマを使用する
- 背景: 引用文が文に密接に組み込まれている場合、自然な流れを保つため
- 使われるべき状況: 短い直接引用文を導入する際
- 例: In reference 6 he states, ""Thermal neutron fluxes up to 1020 might be required.""",['形式'],19900017394-ページ-60.pdf (Page 1),一般的な論文
"- ナレッジ: 間接引用文の前にはコロンもコンマも使用しない
- 背景: 間接引用は文の一部として扱われるため、不要な句読点を避けるため
- 使われるべき状況: 間接引用文を導入する際
- 例: In reference 6, he concludes that thermal neutron fluxes up to 1020 might be required.",['形式'],19900017394-ページ-60.pdf (Page 1),一般的な論文
"- ナレッジ: コロンは以下の慣用的な用途に使用する
  ・正式な書簡の挨拶の後（例: Dear Sir:）
  ・時刻の時間と分の間（例: 11:30 a.m.）
  ・参考文献の引用（例: Slater, Philip N.: Remote Sensing...）
  ・比率の表現（例: 2:1 mixture）
- 背景: 一般的な英語の句読点ルールに準拠し、明確な意味を伝えるため
- 使われるべき状況: 上記のような特定の文脈でコロンを使う際
- 例: Dear Sir:",['形式'],19900017394-ページ-60.pdf (Page 1),一般的な論文
"- ナレッジ: コロンは閉じ括弧や閉じ引用符の直後に置く
- 背景: 句読点の配置ルールに従い、文の構造を明確にするため
- 使われるべき状況: コロンを使う際に、括弧や引用符が直前にある場合
- 例: (see Fig. 1):",['形式'],19900017394-ページ-60.pdf (Page 1),一般的な論文
"- ナレッジ: コンマは文の要素を区切るか囲むために使われるが、使いすぎると文章が断片的になり読みづらくなるため注意が必要
- 背景: 適切な句読点の使用で意味を明確にし、読みやすさを保つため
- 使われるべき状況: 文中の要素の区切りや挿入句の囲みなどでコンマを使う際
- 例: He said, ""..."" または The book, which is old, is valuable.",['形式'],19900017394-ページ-60.pdf (Page 1),一般的な論文
"- ナレッジ: 抽象は200語以内に制限する
- 背景: 読み手が短時間で内容を把握できるようにするため
- 使われるべき状況: 論文の要約部分の作成時
- 例: NASAの規定に従い、要約を200語以内にまとめること。",['段落構成'],19900017394-ページ-46.pdf (Page 1),一般的な論文
"- ナレッジ: 冗長な表現を避け、簡潔な文章にする
- 背景: 読みやすさを向上させ、論文の質を高めるため
- 使われるべき状況: 論文本文の執筆時
- 例: ""Any ash that was not carried into the stratosphere moved toward the northeast into a bank of mammatus clouds."" を ""Any ash not carried into the stratosphere moved northeasterly into a bank of mammatus clouds."" に短縮する。","['段落構成', '文法']",19900017394-ページ-46.pdf (Page 1),一般的な論文
"- ナレッジ: 受動態の使用を避け、能動態を優先する
- 背景: 文章を明確かつ直接的にし、読みやすくするため
- 使われるべき状況: 論文本文の文章作成時
- 例: 受動態の文を能動態に書き換える。",['文法'],19900017394-ページ-46.pdf (Page 1),一般的な論文
"- ナレッジ: 状態を表す動詞（be動詞やappear、seemなど）よりも能動的な動詞を使用する
- 背景: 文章の動きを明確にし、簡潔に表現するため
- 使われるべき状況: 論文本文の動詞選択時
- 例: ""The particles appear to move."" よりも ""The particles move."" と表現する。",['単語'],19900017394-ページ-46.pdf (Page 1),一般的な論文
"- ナレッジ: 複数の短い文を一つにまとめて簡潔に表現するが、長すぎて分かりにくい文は避ける
- 背景: 無駄な語数を減らし、読みやすさを保つため
- 使われるべき状況: 論文本文の文章構成時
- 例: ""There were three distinct flow characteristics. Ahead of the wing, a bow wave of water droplets was observed. On the wing surface, a continuous water film formed."" を ""The three observed flow characteristics were a bow wave of water droplets ahead of the wing and a continuous water film on the wing surface."" にまとめる。",['段落構成'],19900017394-ページ-46.pdf (Page 1),一般的な論文
"- ナレッジ: タイトルは短く、正確かつ完全で理解しやすい表現にする
- 背景: 表紙の見た目を良くし、読者に論文内容を的確に伝えるため
- 使われるべき状況: 論文タイトル作成時
- 例: タイトルは論文の主題を正確に示し、範囲を明確にし、読者が理解できるように簡潔にまとめる。",['段落構成'],19900017394-ページ-46.pdf (Page 1),一般的な論文
"- ナレッジ: タイトルの冗長な表現やよく使われる報告的なフレーズ（例: ""An Investigation of"", ""An Analysis of"", ""Conference on""）は削除する
- 背景: タイトルの簡潔さと明瞭さを高めるため
- 使われるべき状況: 論文タイトルの編集時
- 例: ""An Investigation of Fluid Dynamics"" を ""Fluid Dynamics"" に短縮する。",['段落構成'],19900017394-ページ-46.pdf (Page 1),一般的な論文
"- ナレッジ: 3語以上のハイフンでつながれたフレーズでは、最初の要素と主要な単語は大文字にする
- 背景: 複合語の重要な単語を強調し、読みやすさを向上させるため
- 使われるべき状況: 論文タイトルや見出しで複合語を使用する際
- 例: ""Drag-Due-to-Lift Measurements"" のように ""Drag"" と ""Lift"" を大文字にする。",['形式'],19900017394-ページ-94.pdf (Page 1),一般的な論文
"- ナレッジ: 通常小文字の短い単語が、同等の重要度の大文字単語と並ぶ場合は、その短い単語も大文字にする
- 背景: 見出しの一貫性と視認性を保つため
- 使われるべき状況: 見出しやタイトルで重要語と並ぶ短い単語がある場合
- 例: ""Carbon-Fiber Risk In and Around Airports"" の ""In"" を大文字にする。",['形式'],19900017394-ページ-94.pdf (Page 1),一般的な論文
"- ナレッジ: 不定詞の to は大文字にすることが推奨される（例外的に一部のスタイルガイドは小文字を推奨）
- 背景: 見出しのスタイルを統一し、重要語として扱うため
- 使われるべき状況: 見出しやタイトルで不定詞の to を含む場合
- 例: ""Heat Treatments To Improve Cryogenic Toughness"" の ""To"" を大文字にする。",['形式'],19900017394-ページ-94.pdf (Page 1),一般的な論文
"- ナレッジ: 通常小文字の略語は常に小文字のままにする（特に単位の略語）
- 背景: 単位や一般的な略語の標準的表記を維持し、混乱を避けるため
- 使われるべき状況: 単位や一般的な略語を使用する場合
- 例: ""1-ft"" や ""0.5-cm"" の ""ft"" と ""cm"" は小文字のまま表記する。",['形式'],19900017394-ページ-94.pdf (Page 1),一般的な論文
"- ナレッジ: 固有名詞は見出しスタイルの大文字化ルールに従って大文字にする
- 背景: 固有名詞の識別を容易にし、正式な表記を保つため
- 使われるべき状況: 見出しやタイトル内の固有名詞を記述する場合
- 例: ""NASA"" や ""Langley"" などの固有名詞を大文字で表記する。",['形式'],19900017394-ページ-94.pdf (Page 1),一般的な論文
"- ナレッジ: 見出しや表のタイトルは表示形式（改行して独立した行）で記述し、見出しスタイルの大文字化を適用する
- 背景: 見出しや表タイトルの視認性と統一感を高めるため
- 使われるべき状況: セクション見出しや表タイトルの作成時
- 例: ""Table IV. Test Results for HP-9-4-20"" のように独立行で記述し、大文字化する。",['形式'],19900017394-ページ-94.pdf (Page 1),一般的な論文
"- ナレッジ: 略語は単語やフレーズの短縮形であり、通常ピリオドを伴うが、標準的な形で辞書等で確認可能であること
- 背景: 略語の正確な使用と理解を促進するため
- 使われるべき状況: 論文中で略語を使用する際に定義や説明を行う場合
- 例: ""c.o.d."", ""ft-lb"" のようにピリオド付きで表記する。",['形式'],19900017394-ページ-94.pdf (Page 1),一般的な論文
"- ナレッジ: 頭字語（アクロニム）は用語の各部分の頭文字から作られ、ピリオドを含まず、定義が必要な場合が多い
- 背景: 頭字語の正確な理解と一貫した使用を促すため
- 使われるべき状況: 論文中で頭字語を初めて使用する際に定義を明示する場合
- 例: ""NASA"", ""NASTRAN"" のようにピリオドなしで表記し、初出時に定義を示す。",['形式'],19900017394-ページ-94.pdf (Page 1),一般的な論文
"- ナレッジ: 箇条書きの番号の後にはピリオドを付けて区切ること
- 背景: 箇条書きの番号と内容を明確に区別し、読みやすくするため
- 使われるべき状況: 箇条書きリストの番号付け時
- 例: ""1. A gimbal"" のように番号の後にピリオドを付ける",['形式'],19900017394-ページ-80.pdf (Page 1),一般的な論文
"- ナレッジ: 括弧内の完全な文は、文頭の大文字や文末のピリオドを付けないこと
- 背景: 括弧内の文が文中の一部であることを示し、文の流れを妨げないため
- 使われるべき状況: 文中に括弧で囲まれた完全な文が含まれる場合
- 例: ""(notice the punctuation of this one)"" のように大文字やピリオドを付けない",['文法'],19900017394-ページ-80.pdf (Page 1),一般的な論文
"- ナレッジ: 括弧内の文が独立した文の場合は、文末のピリオドは括弧の内側に置くこと
- 背景: 括弧内の文が独立していることを明確に示すため
- 使われるべき状況: 括弧内に独立した文がある場合
- 例: ""(A sentence in parentheses, like this one, that does not stand within another sentence has the end punctuation before the closing parenthesis.)""",['文法'],19900017394-ページ-80.pdf (Page 1),一般的な論文
"- ナレッジ: 括弧内の疑問符や引用符などの句読点は括弧内に置き、文の主要な句読点は括弧の外に置くこと
- 背景: 文の構造を明確にし、読みやすさを保つため
- 使われるべき状況: 括弧内に疑問符や引用符が含まれる場合
- 例: ""Punctuation (for example, question marks, quotation marks) of the ideas within parentheses remains within parentheses, while punctuation of the main sentence remains outside.""",['文法'],19900017394-ページ-80.pdf (Page 1),一般的な論文
"- ナレッジ: 括弧の前にカンマを置くのは、括弧内の内容が直後の語を限定する場合に限ること
- 背景: 文の意味を正確に伝えるため
- 使われるべき状況: 括弧内の内容が直後の語を限定する場合
- 例: ""Despite these differences, (digital) image-gathering systems can be compared with optical imaging systems.""",['文法'],19900017394-ページ-80.pdf (Page 1),一般的な論文
"- ナレッジ: 見出し（別行のもの）やランニングヘッド、表のタイトル、箇条書きの項目の後にはピリオドを付けないこと。ただし、項目が完全な文の場合は例外
- 背景: 不要な句読点を避け、文書の見た目をすっきりさせるため
- 使われるべき状況: 見出しや表題、箇条書きの項目の記述時
- 例: ""The purposes of this report are""（ピリオドなし）、箇条書きの項目が文の場合はピリオドを付ける",['形式'],19900017394-ページ-80.pdf (Page 1),一般的な論文
"- ナレッジ: 箇条書きの項目が完全な文の場合は、項目の末尾にピリオドを付けること
- 背景: 文としての完結性を示し、読み手に明確な区切りを提供するため
- 使われるべき状況: 箇条書きの各項目が主語と述語を含む完全な文の場合
- 例: ""1. Energy conversion should be high."" のようにピリオドを付ける",['形式'],19900017394-ページ-80.pdf (Page 1),一般的な論文
"- ナレッジ: 主語と動詞は文の最も重要な要素であるため、主語を明確にし、動詞をより力強くすることで文の質を向上させる
- 背景: 主語と動詞の関係が明確であれば、文の意味が伝わりやすくなるため
- 使われるべき状況: 論文の文章作成時に文の主語と動詞の関係を見直す際
- 例: ""Researchers write reports."" のように主語と動詞が明確な文を作成すること。主語が曖昧な文は避ける。",['段落構成'],19900017394-ページ-36.pdf (Page 1),一般的な論文
"- ナレッジ: ダングリング・パーティシプル（分詞句が誤った名詞を修飾している場合）の使用禁止
- 背景: 誤解を招き、文章の意味が不明瞭になるため
- 使われるべき状況: 分詞句を用いて文を構成する際に、修飾対象が明確でない場合
- 例: ""Using a nonaligning pitot probe, the swirl component precludes exact measurement"" は誤りで、""When a nonaligning pitot tube is used, the swirl component precludes exact measurement"" とすべきである。 ",['文法'],19900017394-ページ-35.pdf (Page 1),一般的な論文
"- ナレッジ: 分詞句が修飾する名詞が明確でない場合は、文を再構成して修飾対象を明示すること
- 背景: 分詞句の誤用を避け、文章の意味を明確にするため
- 使われるべき状況: 分詞句を用いた文で、修飾対象が曖昧な場合
- 例: ""Encouraged by these results, a new research effort was begun."" は不適切で、""Encouraged by these results, we began a new research effort."" と書き換えることが望ましい。",['文法'],19900017394-ページ-35.pdf (Page 1),一般的な論文
"- ナレッジ: 副詞的な導入分詞句（イディオマティックな用法）は許容されるが、推奨はされない
- 背景: 技術文書においては文法的に正しくないが、誤解されにくいため使用が広まっているため
- 使われるべき状況: 副詞的な意味を持つ導入分詞句を用いる場合
- 例: ""Encouraged by these results, we began a new research effort."" は許容されるが、推奨はされない。",['文法'],19900017394-ページ-35.pdf (Page 1),一般的な論文
"- ナレッジ: 文法と句読点のルールは、アイデアを効果的に伝えるために守るべきである
- 背景: 正しい文法と句読点の適用により、文章の意味が明確になり読み手に誤解を与えにくくするため
- 使われるべき状況: 論文の文章作成および校正時
- 例: 文中の句読点を適切に配置し、文法的に正しい文章を作成すること",['文法'],19900017394-ページ-10.pdf (Page 1),一般的な論文
"- ナレッジ: 効果的な文章作成には、単に文法を守るだけでなく、文の構造（シンタックス）を工夫してアイデアを明確に伝えることが重要である
- 背景: 文法的に正しくても、文の構造が不適切だと意味が伝わりにくくなるため
- 使われるべき状況: 論文の文章構成や校正時に文の流れや構造を見直す際
- 例: 複雑な文を分割したり、語順を調整して読みやすくすること","['段落構成', '文法']",19900017394-ページ-10.pdf (Page 1),一般的な論文
"- ナレッジ: 編集者は一貫性のある文法と句読点のルール適用を確認し、コピー編集を行う責任がある
- 背景: 論文全体の統一感を保ち、読みやすさを向上させるため
- 使われるべき状況: 論文の最終校正段階での文法・句読点チェック時
- 例: 同じ用語の表記揺れを統一し、句読点の使い方を統一すること","['文法', '段落構成']",19900017394-ページ-10.pdf (Page 1),一般的な論文
"- ナレッジ: 文法規則は時代や用法により変化し、必ずしもすべての規則を厳密に守ることが効果的な文章作成に直結しない
- 背景: 柔軟な言語運用により、より伝わりやすい文章を作成するため
- 使われるべき状況: 文法規則の適用に迷った場合や、文章の効果を優先したい場合
- 例: 伝わりやすさを優先して文法的に厳密でない表現を用いることも許容される場合がある",['文法'],19900017394-ページ-10.pdf (Page 1),一般的な論文
"- ナレッジ: 名詞は数（単数・複数）と格（主格・目的格・所有格）によって形が変わるが、英語では主格と目的格の名詞形は同じであることを理解すること
- 背景: 正しい名詞の形を使うことで文法的に正しい文章を作成するため
- 使われるべき状況: 名詞の形を選択する際の文法チェック時
- 例: 所有格は'sを付ける（e.g., author's paper）、主格と目的格は同じ形（e.g., the author writes）を使うこと",['文法'],19900017394-ページ-10.pdf (Page 1),一般的な論文
"- ナレッジ: 比較表現は曖昧さを避け、比較対象を明確に示すこと
- 背景: 技術文書における比較は複雑になりやすく、明確な比較対象の提示が読み手の理解を助けるため
- 使われるべき状況: 実験結果や特性の比較を行う際
- 例: 「Comparison of pressures on the nozzle and boattail with those on the tail boom indicates ...」のように比較対象を具体的に示すこと。次のような曖昧な表現は避ける：「Comparison between pressures on the nozzle and boattail and the tail boom indicates ...」。 ",['段落構成'],19900017394-ページ-48.pdf (Page 1),一般的な論文
"- ナレッジ: 形容詞と副詞の比較級・最上級の正しい用法を守ること
- 背景: 比較の程度を正確に伝えるために、適切な比較級・最上級の形を用いる必要があるため
- 使われるべき状況: 形容詞や副詞を用いて比較を表現する際
- 例: 比較級は語尾に-erを付けるか、more/lessを前に置く。最上級は語尾に-estを付けるか、most/leastを前に置く。3音節以上の形容詞やほとんどの副詞はmore/mostを用いる。例えば、「tougher」や「more commercially available」など。",['文法'],19900017394-ページ-48.pdf (Page 1),一般的な論文
"- ナレッジ: 絶対分詞句は先行詞を持たず、文中で独立して意味を成す表現であること
- 背景: 絶対分詞句の正しい使用は文の明確さと読みやすさを保つために重要
- 使われるべき状況: 技術的な英文論文で分詞句を用いる際に、先行詞の有無を確認する場合
- 例: ""Given a variable factor, the fluctuating flow components can be calculated.""（先行詞なしの絶対分詞句）",['文法'],19900017394-ページ-33.pdf (Page 1),一般的な論文
